,realtime_start,realtime_end,observation_start,observation_end,units,output_type,file_type,order_by,sort_order,count,offset,limit,observations
537,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1991-10-01', 'value': '137.2'}"
538,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1991-11-01', 'value': '137.8'}"
539,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1991-12-01', 'value': '138.2'}"
540,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1992-01-01', 'value': '138.3'}"
541,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1992-02-01', 'value': '138.6'}"
542,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1992-03-01', 'value': '139.1'}"
543,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1992-04-01', 'value': '139.4'}"
544,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1992-05-01', 'value': '139.7'}"
545,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1992-06-01', 'value': '140.1'}"
546,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1992-07-01', 'value': '140.5'}"
547,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1992-08-01', 'value': '140.8'}"
548,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1992-09-01', 'value': '141.1'}"
549,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1992-10-01', 'value': '141.7'}"
550,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1992-11-01', 'value': '142.1'}"
551,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1992-12-01', 'value': '142.3'}"
552,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1993-01-01', 'value': '142.8'}"
553,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1993-02-01', 'value': '143.1'}"
554,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1993-03-01', 'value': '143.3'}"
555,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1993-04-01', 'value': '143.8'}"
556,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1993-05-01', 'value': '144.2'}"
557,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1993-06-01', 'value': '144.3'}"
558,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1993-07-01', 'value': '144.5'}"
559,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1993-08-01', 'value': '144.8'}"
560,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1993-09-01', 'value': '145.0'}"
561,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1993-10-01', 'value': '145.6'}"
562,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1993-11-01', 'value': '146.0'}"
563,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1993-12-01', 'value': '146.3'}"
564,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1994-01-01', 'value': '146.3'}"
565,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1994-02-01', 'value': '146.7'}"
566,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1994-03-01', 'value': '147.1'}"
567,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1994-04-01', 'value': '147.2'}"
568,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1994-05-01', 'value': '147.5'}"
569,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1994-06-01', 'value': '147.9'}"
570,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1994-07-01', 'value': '148.4'}"
571,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1994-08-01', 'value': '149.0'}"
572,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1994-09-01', 'value': '149.3'}"
573,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1994-10-01', 'value': '149.4'}"
574,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1994-11-01', 'value': '149.8'}"
575,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1994-12-01', 'value': '150.1'}"
576,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1995-01-01', 'value': '150.5'}"
577,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1995-02-01', 'value': '150.9'}"
578,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1995-03-01', 'value': '151.2'}"
579,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1995-04-01', 'value': '151.8'}"
580,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1995-05-01', 'value': '152.1'}"
581,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1995-06-01', 'value': '152.4'}"
582,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1995-07-01', 'value': '152.6'}"
583,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1995-08-01', 'value': '152.9'}"
584,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1995-09-01', 'value': '153.1'}"
585,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1995-10-01', 'value': '153.5'}"
586,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1995-11-01', 'value': '153.7'}"
587,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1995-12-01', 'value': '153.9'}"
588,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1996-01-01', 'value': '154.7'}"
589,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1996-02-01', 'value': '155.0'}"
590,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1996-03-01', 'value': '155.5'}"
591,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1996-04-01', 'value': '156.1'}"
592,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1996-05-01', 'value': '156.4'}"
593,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1996-06-01', 'value': '156.7'}"
594,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1996-07-01', 'value': '157.0'}"
595,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1996-08-01', 'value': '157.2'}"
596,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1996-09-01', 'value': '157.7'}"
597,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1996-10-01', 'value': '158.2'}"
598,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1996-11-01', 'value': '158.7'}"
599,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1996-12-01', 'value': '159.1'}"
600,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1997-01-01', 'value': '159.4'}"
601,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1997-02-01', 'value': '159.7'}"
602,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1997-03-01', 'value': '159.8'}"
603,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1997-04-01', 'value': '159.9'}"
604,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1997-05-01', 'value': '159.9'}"
605,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1997-06-01', 'value': '160.2'}"
606,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1997-07-01', 'value': '160.4'}"
607,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1997-08-01', 'value': '160.8'}"
608,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1997-09-01', 'value': '161.2'}"
609,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1997-10-01', 'value': '161.5'}"
610,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1997-11-01', 'value': '161.7'}"
611,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1997-12-01', 'value': '161.8'}"
612,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1998-01-01', 'value': '162.0'}"
613,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1998-02-01', 'value': '162.0'}"
614,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1998-03-01', 'value': '162.0'}"
615,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1998-04-01', 'value': '162.2'}"
616,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1998-05-01', 'value': '162.6'}"
617,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1998-06-01', 'value': '162.8'}"
618,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1998-07-01', 'value': '163.2'}"
619,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1998-08-01', 'value': '163.4'}"
620,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1998-09-01', 'value': '163.5'}"
621,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1998-10-01', 'value': '163.9'}"
622,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1998-11-01', 'value': '164.1'}"
623,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1998-12-01', 'value': '164.4'}"
624,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1999-01-01', 'value': '164.7'}"
625,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1999-02-01', 'value': '164.7'}"
626,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1999-03-01', 'value': '164.8'}"
627,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1999-04-01', 'value': '165.9'}"
628,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1999-05-01', 'value': '166.0'}"
629,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1999-06-01', 'value': '166.0'}"
630,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1999-07-01', 'value': '166.7'}"
631,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1999-08-01', 'value': '167.1'}"
632,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1999-09-01', 'value': '167.8'}"
633,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1999-10-01', 'value': '168.1'}"
634,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1999-11-01', 'value': '168.4'}"
635,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '1999-12-01', 'value': '168.8'}"
636,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2000-01-01', 'value': '169.3'}"
637,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2000-02-01', 'value': '170.0'}"
638,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2000-03-01', 'value': '171.0'}"
639,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2000-04-01', 'value': '170.9'}"
640,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2000-05-01', 'value': '171.2'}"
641,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2000-06-01', 'value': '172.2'}"
642,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2000-07-01', 'value': '172.7'}"
643,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2000-08-01', 'value': '172.7'}"
644,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2000-09-01', 'value': '173.6'}"
645,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2000-10-01', 'value': '173.9'}"
646,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2000-11-01', 'value': '174.2'}"
647,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2000-12-01', 'value': '174.6'}"
648,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2001-01-01', 'value': '175.6'}"
649,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2001-02-01', 'value': '176.0'}"
650,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2001-03-01', 'value': '176.1'}"
651,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2001-04-01', 'value': '176.4'}"
652,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2001-05-01', 'value': '177.3'}"
653,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2001-06-01', 'value': '177.7'}"
654,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2001-07-01', 'value': '177.4'}"
655,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2001-08-01', 'value': '177.4'}"
656,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2001-09-01', 'value': '178.1'}"
657,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2001-10-01', 'value': '177.6'}"
658,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2001-11-01', 'value': '177.5'}"
659,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2001-12-01', 'value': '177.4'}"
660,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2002-01-01', 'value': '177.7'}"
661,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2002-02-01', 'value': '178.0'}"
662,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2023-12-31', 'date': '2002-03-01', 'value': '178.5'}"
